id_inventory_attachment;tipe_item;no_item;po_id;id_inventory_unit;attachment_id;sn_attachment;baterai_id;sn_baterai;charger_id;sn_charger;kondisi_fisik;kelengkapan;catatan_fisik;lokasi_penyimpanan;attachment_status;tanggal_masuk;catatan_inventory;created_at;updated_at;
;charger;C2059;;;;;;;55;WSBS23062601JZ-G0103-0030-0106;Baik;Lengkap;BSLBAT 48V 280AH;Bekaert Indonesia;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2059', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2060;;7062;;;;;55;WSBS23062601JZ-G0103-0030-0107;Baik;Lengkap;BSLBAT 48V 280AH;HLI Green Power Karawang (LX Pantos);IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7062' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2060', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2061;;7661;;;;;55;WSBS23062601JZ-G0103-0031-0119;Baik;Lengkap;BSLBAT 48V 615AH;Samudera Logistics Service Deltamas;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7661' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2061', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2062;;7884;;;;;55;WSBS23062601JZ-G0103-0031-0118;Baik;Lengkap;BSLBAT 48V 615AH;POS 2;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7884' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2062', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2063;;7660;;;;;55;WSBS23062601JZ-G0103-0031-0120;Baik;Lengkap;BSLBAT 48V 615AH;Samudera Logistics Service Deltamas;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7660' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2063', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2064;;7692;;;;;55;WSBS23062601JZ-G0103-0031-0122;Baik;Lengkap;BSLBAT 48V 615AH;Papandayan/ Barry Callebaut Indonesia Bandung;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7692' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2064', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2065;;;;;;;55;WSBS23062601JZ-G0103-0031-0121;Baik;Lengkap;BSLBAT 48V 615AH;Kaldu Sari Nabati Rancaekek;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2065', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2066;;;;;;;55;WSBS23062601JZ-G0103-0031-0123;Baik;Lengkap;BSLBAT 48V 615AH;Kaldu Sari Nabati Majalengka;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2066', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2067;;;;;;;55;WSBS23062601JZ-G0104-0003-0156;Baik;Lengkap;BSLBAT 72V 410AH;IKPP Perawang - Spare;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2067', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2068;;;;;;;55;WSBS23062601JZ-G0103-0035-0152;Baik;Lengkap;BSLBAT 48V 460AH;Kaldu Sari Nabati Majalengka;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2068', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2069;;1556;;;;;55;WSBS23062601JZ-G0103-0035-0153;Baik;Lengkap;BSLBAT 48V 460AH;POS 2;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '1556' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2069', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2070;;768;;;;;55;CHD8500014903002;Baik;Lengkap;LI-ION 51.2V 460AH;POS 2;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '768' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2070', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2071;;772;;;;;55;CHD8500014903001;Baik;Lengkap;LI-ION 51.2V 460AH;Indofood Cibitung;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '772' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2071', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2072;;;;;;;55;CHD8500014904007;Baik;Lengkap;LI-ION 51.2V 460AH;Pantos Cibitung (Daiwa);SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2072', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2073;;;;;;;55;CHD8500014904006;Baik;Lengkap;LI-ION 51.2V 460AH;Cipta Niaga Semesta / Mayora Surabaya;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2073', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2074;;7329;;;;;55;CHD8500014904003;Baik;Lengkap;LI-ION 51.2V 460AH;Oki Palembang;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7329' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2074', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2075;;5398;;;;;55;CHD8500014904004;Baik;Lengkap;LI-ION 51.2V 460AH;Heinz ABC Karawang;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '5398' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2075', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2076;;7331;;;;;55;CHD8500014904008;Baik;Lengkap;LI-ION 51.2V 460AH;Oki Palembang;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7331' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2076', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2077;;7360;;;;;55;CHD8500014904001;Baik;Lengkap;LI-ION 51.2V 460AH;Tirta Alam Segar Cibitung;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7360' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2077', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2078;;;;;;;55;CHD8500014904002;Baik;Lengkap;LI-ION 51.2V 460AH;POS 2;AVAILABLE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2078', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2079;;7332;;;;;55;CHD8500014904005;Baik;Lengkap;LI-ION 51.2V 460AH;Oki Palembang;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7332' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2079', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2080;;;;;;;55;CHD8500015116003 (SIDE CHD8500015260006);Baik;Lengkap;LI-ION 48V 280AH;Supernova JB 2;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2080', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2081;;;;;;;55;CHD8500015116001;Baik;Lengkap;LI-ION 48V 280AH;Di Jual - ESR;SOLD;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2081', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2082;;;;;;;55;CHD8500015116006;Baik;Lengkap;LI-ION 48V 280AH;Supernova JB 2;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2082', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2083;;1606;;;;;55;CHD8500015116002;Baik;Lengkap;LI-ION 48V 280AH;LGE Indonesia R & D Cibitung / MM;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '1606' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2083', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2084;;1192;;;;;55;CHD8500015116005;Baik;Lengkap;LI-ION 48V 280AH;Pantos Cibitung (Daiwa) - Gudang;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '1192' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2084', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2085;;7806;;;;;55;CHD8500015116004 (SIDE CHD8500015260005);Baik;Lengkap;LI-ION 48V 280AH;Kanepackage Indonesia Delta Silicon;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7806' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2085', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2086;;6635;;;;;55;CHD8500014922001;Baik;Lengkap;LI-ION 80V 460AH;IKPP Serang (IKS);IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '6635' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2086', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2087;;;;;;;55;CHD8500014922004;Baik;Lengkap;LI-ION 80V 460AH;IKPP Serang - Spare;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2087', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2088;;7365;;;;;55;CHD8500014922002;Baik;Lengkap;LI-ION 80V 460AH;IKPP Serang (IKS);IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7365' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2088', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2089;;7213;;;;;55;CHD8500014922003;Baik;Lengkap;LI-ION 80V 460AH;IKPP Serang (IKS);IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7213' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2089', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2090;;;;;;;55;CHD8500015254007;Baik;Lengkap;LI-ION 48V 460AH;LG Tangerang;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2090', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2091;;5810;;;;;55;CHD8500015254005;Baik;Lengkap;LI-ION 48V 460AH;POS 2;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '5810' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2091', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2092;;756;;;;;55;CHD8500015254010;Baik;Lengkap;LI-ION 48V 460AH;POS 2;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '756' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2092', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2093;;;;;;;55;CHD8500015254009;Baik;Lengkap;LI-ION 48V 460AH;Musashi Karawang;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2093', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2094;;1596;;;;;55;CHD8500015254006;Baik;Lengkap;LI-ION 48V 460AH;Cipta Niaga Semesta / Mayora Kopo Bandung;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '1596' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2094', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2095;;1138;;;;;55;CHD8500015254001;Baik;Lengkap;LI-ION 48V 460AH;Unilever Bango Subang;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '1138' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2095', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C2096;;1137;;;;;55;CHD8500015254008;Baik;Lengkap;LI-ION 48V 460AH;IKPP Serang (IKS);IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '1137' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C2096', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
